prediction,sample,delay
right_hand,13055,0.1986563999671489
right_hand,13119,0.08771950000664219
right_hand,13119,0.26527380000334233
right_hand,13183,0.15930130000924692
right_hand,13247,0.054143199988175184
right_hand,13247,0.2129972000257112
right_hand,13311,0.09427689999574795
right_hand,13311,0.2471821999642998
right_hand,13375,0.13802660000510514
right_hand,13375,0.2917033000267111
right_hand,13439,0.16707490000408143
right_hand,13503,0.08328339998843148
right_hand,13503,0.22727109998231754
right_hand,13567,0.1248891000286676
right_hand,13567,0.2652261999901384
right_hand,13631,0.170211200020276
right_hand,13695,0.06335360003868118
right_hand,13695,0.18223540001781657
right_hand,13759,0.09432999999262393
right_hand,13759,0.23375700000906363
right_hand,13823,0.14963170001283288
right_hand,13823,0.31043850001879036
right_hand,13887,0.17013839998980984
left_hand,13951,0.08008320000953972
left_hand,13951,0.21295329998247325
left_hand,14015,0.10502809996251017
left_hand,14015,0.25455169996712357
left_hand,14079,0.17540310003096238
left_hand,14143,0.0833373999921605
left_hand,14143,0.2511327999527566
left_hand,14207,0.12851399998180568
left_hand,14207,0.27810389996739104
left_hand,14271,0.15630759997293353
left_hand,14335,0.042798299982678145
left_hand,14335,0.18488489999435842
left_hand,14399,0.08036149997496977
left_hand,14399,0.2139222999685444
left_hand,14463,0.12000019999686629
left_hand,14463,0.28030079999007285
left_hand,14527,0.1910543999983929
left_hand,14591,0.06020170002011582
left_hand,14591,0.21383790002437308
left_hand,14655,0.1063842000439763
left_hand,14655,0.2699612000142224
left_hand,14719,0.13437390001490712
left_hand,14783,0.04924730001948774
left_hand,14783,0.19425760000012815
left_hand,14847,0.13851269998122007
left_hand,14847,0.2647516999859363
left_hand,14911,0.14793019997887313
left_hand,14911,0.30634120001923293
left_hand,14975,0.1919756000279449
left_hand,15039,0.08759440004359931
left_hand,15039,0.21741870004916564
right_hand,15103,0.1260137000354007
right_hand,15103,0.29427080001914874
right_hand,15167,0.17790599999716505
right_hand,15231,0.044168800057377666
right_hand,15231,0.21685020002769306
right_hand,15295,0.11270909995073453
right_hand,15295,0.26530410000123084
right_hand,15359,0.13628720003180206
right_hand,15359,0.2769925000029616
right_hand,15423,0.19431980000808835
right_hand,15487,0.08866079995641485
right_hand,15487,0.2514994999510236
right_hand,15551,0.1257276000105776
right_hand,15551,0.28189679997740313
right_hand,15615,0.16935729997931048
right_hand,15679,0.07977369998116046
right_hand,15679,0.23501970001962036
right_hand,15743,0.12296609999611974
right_hand,15743,0.2738546000327915
right_hand,15807,0.1612065999652259
right_hand,15871,0.05412729998352006
right_hand,15871,0.23469409998506308
right_hand,15935,0.10414670000318438
right_hand,15935,0.24368610000237823
right_hand,15999,0.1575040000025183
right_hand,15999,0.29619279998587444
right_hand,16063,0.18172459997003898
right_hand,16127,0.09188029996585101
right_hand,16127,0.23561809997772798
right_hand,16191,0.14065430004848167
right_hand,16191,0.27783980005187914
left_hand,16255,0.17068169999402016
left_hand,16319,0.07219800003804266
left_hand,16319,0.21264150005299598
left_hand,16383,0.11247249995358288
left_hand,16383,0.2477354999864474
left_hand,16447,0.14166550000663847
left_hand,16511,0.04465120000531897
left_hand,16511,0.18481559999054298
left_hand,16575,0.0729185999953188
left_hand,16575,0.21792999998433515
left_hand,16639,0.13037119997898117
left_hand,16639,0.2715049000107683
left_hand,16703,0.1738043000223115
left_hand,16767,0.06278279999969527
left_hand,16767,0.21739960002014413
right_hand,16831,0.11579180002445355
right_hand,16831,0.2612961999839172
right_hand,16895,0.1639749000314623
right_hand,16895,0.29853909998200834
right_hand,16959,0.19749599997885525
left_hand,17023,0.08565540000563487
left_hand,17023,0.26076400000602007
left_hand,17087,0.18284909997601062
left_hand,17087,0.30372019996866584
left_hand,17151,0.19542699999874458
left_hand,17215,0.0983041999861598
left_hand,17215,0.24072010000236332
left_hand,17279,0.12666730000637472
left_hand,17279,0.2560687999939546
left_hand,17343,0.16900300001725554
right_hand,17407,0.05840439995517954
right_hand,17407,0.22024840000085533
right_hand,17471,0.10953289997996762
right_hand,17471,0.26135380001505837
right_hand,17535,0.15764440002385527
right_hand,17535,0.2929714000201784
right_hand,17599,0.20215120003558695
right_hand,17663,0.10692859999835491
right_hand,17663,0.25190590001875535
right_hand,17727,0.13472369994269684
right_hand,17727,0.2957908999524079
left_hand,17791,0.19265250000171363
left_hand,17855,0.08868939999956638
left_hand,17855,0.21975270000984892
left_hand,17919,0.10109660000307485
left_hand,17919,0.25284600001759827
left_hand,17983,0.13477150001563132
left_hand,18047,0.04291359998751432
left_hand,18047,0.19773320003878325
left_hand,18111,0.07597689999965951
