prediction,sample,delay
right_hand,23871,0.12556709999989835
right_hand,23871,0.26866360000076384
right_hand,23935,0.17065790000015113
right_hand,23999,0.06479450000006182
right_hand,23999,0.22050920000037877
right_hand,24063,0.09528039999986504
right_hand,24063,0.257272799999555
right_hand,24127,0.14684639999995852
left_hand,24191,0.053148500000133936
right_hand,24191,0.21343090000027587
right_hand,24255,0.08513149999998859
right_hand,24255,0.2468090000002121
right_hand,24319,0.14768150000054447
left_hand,24319,0.2894558000007237
right_hand,24383,0.16483830000015587
left_hand,24447,0.08039319999988948
right_hand,24447,0.23686929999985296
right_hand,24511,0.12303109999993467
left_hand,24511,0.2797318000002633
left_hand,24575,0.21432949999962148
left_hand,24639,0.062340100000255916
right_hand,24639,0.21063360000061948
left_hand,24703,0.1021483000004082
left_hand,24703,0.24100799999996525
left_hand,24767,0.14625040000009903
left_hand,24767,0.2876006000005873
left_hand,24831,0.17812460000004648
left_hand,24895,0.09072360000027402
left_hand,24895,0.22455880000052275
left_hand,24959,0.13404559999980847
left_hand,24959,0.2890747999999803
left_hand,25023,0.16433079999933398
left_hand,25087,0.07064859999991313
left_hand,25087,0.23106949999964854
left_hand,25151,0.10461149999991903
left_hand,25151,0.26643479999984265
left_hand,25215,0.15193950000048062
left_hand,25279,0.04248089999964577
left_hand,25279,0.1949187999998685
right_hand,25343,0.08727920000001177
left_hand,25343,0.241021499999988
left_hand,25407,0.13349449999986973
left_hand,25407,0.27253139999993437
left_hand,25471,0.1828298000000359
right_hand,25535,0.07100329999957466
left_hand,25535,0.21116499999970983
left_hand,25599,0.12496480000027077
right_hand,25599,0.2589711000000534
left_hand,25663,0.16344139999910112
left_hand,25727,0.06301799999982904
left_hand,25727,0.20407460000024003
right_hand,25791,0.11075119999986782
left_hand,25791,0.2526780999996845
right_hand,25855,0.1455682000005254
right_hand,25919,0.04555220000020199
left_hand,25919,0.1809333000001061
right_hand,25983,0.08728900000005524
left_hand,25983,0.24649120000049152
right_hand,26047,0.11925340000016149
right_hand,26047,0.27676080000037473
right_hand,26111,0.1644283000005089
left_hand,26175,0.06677579999995942
right_hand,26175,0.40752119999979186
right_hand,26239,0.17300109999996494
right_hand,26239,0.25343059999977413
left_hand,26303,0.14083810000011
left_hand,26367,0.03334499999982654
right_hand,26367,0.17527769999924203
left_hand,26431,0.07994239999970887
left_hand,26431,0.23518999999942025
left_hand,26495,0.12951450000036857
left_hand,26559,0.03547820000039792
left_hand,26559,0.17214330000024347
right_hand,26623,0.06517629999962082
left_hand,26623,0.20644219999940105
left_hand,26687,0.11514310000075056
right_hand,26687,0.2653141000000687
left_hand,26751,0.14490750000004482
right_hand,26815,0.048630100000082166
right_hand,26815,0.1886501999997563
right_hand,26879,0.09499649999997928
right_hand,26879,0.23921770000015385
right_hand,26943,0.14071699999931297
left_hand,27007,0.03500329999951646
right_hand,27007,0.17476469999928668
right_hand,27071,0.0806657000002815
left_hand,27071,0.21910250000019005
left_hand,27135,0.11702470000000176
left_hand,27135,0.2724243000002389
left_hand,27199,0.1613047999999253
left_hand,27263,0.06563910000022588
left_hand,27263,0.20846890000029816
left_hand,27327,0.09736579999935202
left_hand,27327,0.2404657999995834
left_hand,27391,0.14937060000011115
left_hand,27455,0.0517346999995425
left_hand,27455,0.1927946999994674
left_hand,27519,0.08550749999994878
left_hand,27519,0.2335137999998551
left_hand,27583,0.1438213999999789
right_hand,27583,0.28186920000007376
right_hand,27647,0.22988250000071275
left_hand,27711,0.05781999999999243
left_hand,27711,0.20858960000077786
left_hand,27775,0.10414270000001125
left_hand,27775,0.254157700000178
left_hand,27839,0.16019029999915801
left_hand,27903,0.03490689999944152
left_hand,27903,0.19022839999979624
left_hand,27967,0.08183629999984987
left_hand,27967,0.24490779999996448
left_hand,28031,0.15214969999942696
left_hand,28031,0.2815089999994598
left_hand,28095,0.17481859999952576
left_hand,28159,0.06871639999917534
left_hand,28159,0.22018459999981133
left_hand,28223,0.10992560000067897
left_hand,28223,0.2516103000007206
right_hand,28287,0.15922709999995277
left_hand,28351,0.05133479999949486
left_hand,28351,0.2060764999996536
right_hand,28415,0.09570720000010624
left_hand,28415,0.23537429999942105
right_hand,28479,0.14237620000039897
right_hand,28543,0.034318800000619376
right_hand,28543,0.1916452000004938
right_hand,28607,0.08533009999973729
right_hand,28607,0.23187549999965995
left_hand,28671,0.13367210000069463
right_hand,28671,0.27448420000018814
right_hand,28735,0.1630088000001706
left_hand,28799,0.07089460000042891
left_hand,28799,0.23468100000081904
left_hand,28863,0.10200389999954496
left_hand,28863,0.2619990000002872
left_hand,28927,0.15691299999980401
left_hand,28991,0.03864549999980227
left_hand,28991,0.20162519999939832
left_hand,29055,0.09655449999991106
left_hand,29055,0.2361882000004698
left_hand,29119,0.132520499999373
left_hand,29119,0.29935939999995753
left_hand,29183,0.17310259999976552
left_hand,29247,0.07208859999991546
left_hand,29247,0.22118929999942338
left_hand,29311,0.11870379999982106
left_hand,29311,0.2824457999995502
left_hand,29375,0.1500452000000223
right_hand,29439,0.08005500000035681
right_hand,29439,0.2139377000003151
left_hand,29503,0.10073240000019723
right_hand,29503,0.26056290000087756
right_hand,29567,0.16184070000053907
right_hand,29631,0.04763890000049287
right_hand,29631,0.19756169999982376
right_hand,29695,0.10307389999979932
right_hand,29695,0.2275233999998818
right_hand,29759,0.13936660000035772
left_hand,29759,0.275825700000496
left_hand,29823,0.16533540000000357
left_hand,29887,0.07182689999990544
left_hand,29887,0.21063349999985803
left_hand,29951,0.11758649999956106
left_hand,29951,0.25661089999994147
right_hand,30015,0.15988240000024234
right_hand,30079,0.0671306000003824
right_hand,30079,0.2109072000002925
right_hand,30143,0.10812890000033804
left_hand,30143,0.2455273000005036
left_hand,30207,0.13343199999962962
left_hand,30207,0.2986522999999579
right_hand,30271,0.18622170000071492
left_hand,30335,0.06993080000029295
left_hand,30335,0.2338552000001073
left_hand,30399,0.10380309999982273
left_hand,30399,0.2572006999998848
left_hand,30463,0.16913649999969493
left_hand,30527,0.05474580000009155
left_hand,30527,0.21129969999947207
left_hand,30591,0.08830599999964761
left_hand,30591,0.24488279999968654
left_hand,30655,0.15082709999933286
left_hand,30655,0.30153229999996256
