sample,prediction,p_left_raw,p_right_raw,name,mean_left,mean_right,n_preds
27903,left_hand,0.1720009446144104,0.8279990553855896,MediaProbabilidades,0.5937025666236877,0.40629745125770567,5
27967,right_hand,0.08101392537355423,0.9189860820770264,MediaProbabilidades,0.44981653839349744,0.5501834839582443,5
28031,right_hand,0.054288722574710846,0.9457112550735474,MediaProbabilidades,0.30670731961727143,0.6932926833629608,5
28095,right_hand,0.07334981113672256,0.9266501665115356,MediaProbabilidades,0.1776443287730217,0.8223556637763977,5
28159,right_hand,0.03425070270895958,0.9657492637634277,MediaProbabilidades,0.08298082128167153,0.9170191645622253,5
28223,right_hand,0.025653693825006485,0.9743462800979614,MediaProbabilidades,0.05371137112379074,0.9462886095046997,5
28287,right_hand,0.02939894236624241,0.9706010818481445,MediaProbabilidades,0.043388374522328375,0.9566116094589233,5
28351,right_hand,0.04486370459198952,0.9551362991333008,MediaProbabilidades,0.041503370925784114,0.9584966182708741,5
28415,right_hand,0.052826449275016785,0.9471734762191772,MediaProbabilidades,0.03739869855344295,0.9626012802124023,5
28479,right_hand,0.06770894676446915,0.9322910904884338,MediaProbabilidades,0.04409034736454487,0.9559096455574035,5
28543,right_hand,0.11526288837194443,0.8847370743751526,MediaProbabilidades,0.06201218627393246,0.9379878044128418,5
28607,right_hand,0.17356202006340027,0.8264379501342773,MediaProbabilidades,0.09084480181336403,0.9091551780700684,5
28671,right_hand,0.17234167456626892,0.8276582956314087,MediaProbabilidades,0.1163403958082199,0.8836595773696899,5
28735,right_hand,0.38906553387641907,0.6109344959259033,MediaProbabilidades,0.18358821272850037,0.8164117813110352,5
28799,right_hand,0.2689659297466278,0.7310341000556946,MediaProbabilidades,0.2238396093249321,0.7761603832244873,5
28863,right_hand,0.28313639760017395,0.7168635725975037,MediaProbabilidades,0.257414311170578,0.7425856828689575,5
28927,right_hand,0.3340766429901123,0.6659232974052429,MediaProbabilidades,0.2895172357559204,0.7104827523231506,5
28991,right_hand,0.30611369013786316,0.6938862800598145,MediaProbabilidades,0.31627163887023924,0.6837283492088317,5
29055,right_hand,0.33720117807388306,0.6627987623214722,MediaProbabilidades,0.30589876770973207,0.6941012024879456,5
29119,right_hand,0.389994353055954,0.6100056171417236,MediaProbabilidades,0.3301044523715973,0.6698955059051513,5
29183,right_hand,0.4143465459346771,0.5856534838676453,MediaProbabilidades,0.35634648203849795,0.6436534881591797,5
29247,right_hand,0.3093567490577698,0.6906432509422302,MediaProbabilidades,0.35140250325202943,0.6485974788665771,5
29311,right_hand,0.2981009781360626,0.7018990516662598,MediaProbabilidades,0.3497999608516693,0.6502000331878662,5
29375,right_hand,0.24583125114440918,0.754168689250946,MediaProbabilidades,0.33152597546577456,0.668474018573761,5
29439,right_hand,0.21635635197162628,0.7836437225341797,MediaProbabilidades,0.296798375248909,0.7032016396522522,5
29503,right_hand,0.22949883341789246,0.7705011367797852,MediaProbabilidades,0.2598288327455521,0.7401711702346802,5
29567,right_hand,0.2271883636713028,0.7728115916252136,MediaProbabilidades,0.24339515566825867,0.7566048383712769,5
29631,right_hand,0.19140781462192535,0.8085922002792358,MediaProbabilidades,0.2220565229654312,0.777943468093872,5
29695,right_hand,0.7249934077262878,0.27500656247138977,MediaProbabilidades,0.31788895428180697,0.6821110427379609,5
29759,right_hand,0.7843072414398193,0.21569275856018066,MediaProbabilidades,0.43147913217544553,0.568520849943161,5
29823,left_hand,0.8492456078529358,0.15075436234474182,MediaProbabilidades,0.5554284870624542,0.44457149505615234,5
29887,left_hand,0.9248189330101013,0.07518110424280167,MediaProbabilidades,0.6949546009302139,0.30504539757967,5
29951,left_hand,0.9500818252563477,0.04991815984249115,MediaProbabilidades,0.8466894030570984,0.15331058949232101,5
30015,left_hand,0.9758477807044983,0.024152174592018127,MediaProbabilidades,0.8968602776527405,0.10313971191644669,5
30079,left_hand,0.9836770296096802,0.01632295362651348,MediaProbabilidades,0.9367342352867126,0.06326575092971325,5
30143,left_hand,0.9751928448677063,0.02480718120932579,MediaProbabilidades,0.9619236826896668,0.038076314702630044,5
30207,left_hand,0.970155656337738,0.029844405129551888,MediaProbabilidades,0.970991027355194,0.02900897487998009,5
30271,left_hand,0.9285192489624023,0.07148072868585587,MediaProbabilidades,0.966678512096405,0.03332148864865303,5
30335,left_hand,0.9437641501426697,0.05623583868145943,MediaProbabilidades,0.9602617859840393,0.03973822146654129,5
30399,left_hand,0.9248359799385071,0.07516402006149292,MediaProbabilidades,0.9484935760498047,0.05150643475353718,5
30463,left_hand,0.909423828125,0.09057620912790298,MediaProbabilidades,0.9353397727012634,0.06466024033725262,5
30527,left_hand,0.8850182294845581,0.1149817407131195,MediaProbabilidades,0.9183122873306274,0.08168770745396614,5
30591,left_hand,0.8526909351348877,0.14730903506278992,MediaProbabilidades,0.9031466245651245,0.09685336872935295,5
30655,left_hand,0.8254655003547668,0.17453452944755554,MediaProbabilidades,0.8794868946075439,0.12051310688257218,5
30719,left_hand,0.903883159160614,0.0961168110370636,MediaProbabilidades,0.8752963304519653,0.12470366507768631,5
30783,left_hand,0.8490209579467773,0.15097901225090027,MediaProbabilidades,0.8632157564163208,0.13678422570228577,5
30847,left_hand,0.8027462959289551,0.19725371897220612,MediaProbabilidades,0.8467613697052002,0.1532386213541031,5
30911,left_hand,0.5224298238754272,0.477570116519928,MediaProbabilidades,0.7807091474533081,0.2192908376455307,5
30975,left_hand,0.3342079818248749,0.6657920479774475,MediaProbabilidades,0.6824576437473298,0.3175423413515091,5
31039,left_hand,0.5474523901939392,0.4525476098060608,MediaProbabilidades,0.6111714899539947,0.38882850110530853,5
31103,left_hand,0.8363872766494751,0.16361278295516968,MediaProbabilidades,0.6086447536945343,0.39135525524616244,5
31167,left_hand,0.8896066546440125,0.11039334535598755,MediaProbabilidades,0.6260168254375458,0.3739831805229187,5
31231,left_hand,0.9195181727409363,0.08048184216022491,MediaProbabilidades,0.7054344952106476,0.2945655256509781,5
31295,left_hand,0.9607219696044922,0.03927809000015259,MediaProbabilidades,0.830737292766571,0.16926273405551912,5
31359,left_hand,0.9334900975227356,0.0665099248290062,MediaProbabilidades,0.9079448342323303,0.09205519706010819,5
31423,left_hand,0.9602300524711609,0.039770014584064484,MediaProbabilidades,0.9327133893966675,0.06728664338588715,5
31487,left_hand,0.9799013137817383,0.020098676905035973,MediaProbabilidades,0.9507723212242126,0.04922770969569683,5
31551,left_hand,0.9844211339950562,0.015578856691718102,MediaProbabilidades,0.9637529134750367,0.036247112601995465,5
31615,left_hand,0.972162127494812,0.02783789113163948,MediaProbabilidades,0.9660409450531006,0.033959072828292844,5
31679,left_hand,0.9673644304275513,0.03263555094599724,MediaProbabilidades,0.9728158116340637,0.027184198051691054,5
31743,left_hand,0.9638796448707581,0.03612038120627403,MediaProbabilidades,0.9735457301139832,0.026454271376132966,5
31807,left_hand,0.9785272479057312,0.021472787484526634,MediaProbabilidades,0.9732709169387818,0.0267290934920311,5
31871,left_hand,0.9821150302886963,0.01788495108485222,MediaProbabilidades,0.9728096961975098,0.027190312370657922,5
31935,left_hand,0.9798035621643066,0.02019638754427433,MediaProbabilidades,0.9743379831314087,0.02566201165318489,5
31999,left_hand,0.9848284125328064,0.015171590261161327,MediaProbabilidades,0.9778307795524597,0.022169219516217708,5
32063,left_hand,0.9843763113021851,0.015623703598976135,MediaProbabilidades,0.9819301128387451,0.01806988399475813,5
32127,left_hand,0.9818912148475647,0.018108783289790154,MediaProbabilidades,0.9826029062271118,0.017397083155810834,5
32191,left_hand,0.9835357666015625,0.0164642296731472,MediaProbabilidades,0.9828870534896851,0.01711293887346983,5
32255,left_hand,0.9849427938461304,0.015057232230901718,MediaProbabilidades,0.9839148998260498,0.016085107810795307,5
32319,left_hand,0.9869658946990967,0.013034125789999962,MediaProbabilidades,0.9843423962593079,0.015657614916563034,5
32383,left_hand,0.9860388040542603,0.013961177319288254,MediaProbabilidades,0.9846748948097229,0.015325109660625457,5
32447,left_hand,0.9846582412719727,0.015341740101575851,MediaProbabilidades,0.9852283000946045,0.014771701022982597,5
32511,left_hand,0.9862902760505676,0.013709749095141888,MediaProbabilidades,0.9857792019844055,0.014220804907381535,5
32575,left_hand,0.9869300127029419,0.013069961220026016,MediaProbabilidades,0.9861766457557678,0.013823350705206395,5
32639,left_hand,0.9838618636131287,0.016138125211000443,MediaProbabilidades,0.9855558395385742,0.01444415058940649,5
32703,left_hand,0.9841189384460449,0.015881139785051346,MediaProbabilidades,0.9851718664169311,0.014828143082559109,5
32767,left_hand,0.9862040281295776,0.013795960694551468,MediaProbabilidades,0.9854810237884521,0.014518987201154233,5
32831,left_hand,0.9838436245918274,0.01615632139146328,MediaProbabilidades,0.9849916934967041,0.01500830166041851,5
32895,left_hand,0.9787476062774658,0.02125238999724388,MediaProbabilidades,0.9833552122116089,0.016644787415862082,5
32959,left_hand,0.9762553572654724,0.023744598031044006,MediaProbabilidades,0.9818339109420776,0.018166081979870796,5
33023,left_hand,0.978934109210968,0.021065834909677505,MediaProbabilidades,0.9807969450950622,0.01920302100479603,5
33087,left_hand,0.9707925915718079,0.029207400977611542,MediaProbabilidades,0.9777146577835083,0.02228530906140804,5
33151,left_hand,0.9667254090309143,0.03327455371618271,MediaProbabilidades,0.9742910146713257,0.02570895552635193,5
33215,left_hand,0.9545468091964722,0.045453187078237534,MediaProbabilidades,0.969450855255127,0.030549114942550658,5
33279,left_hand,0.9599031209945679,0.04009680822491646,MediaProbabilidades,0.9661804080009461,0.03381955698132515,5
33343,left_hand,0.9695489406585693,0.030451059341430664,MediaProbabilidades,0.9643033742904663,0.03569660186767578,5
33407,left_hand,0.9640876650810242,0.03591233119368553,MediaProbabilidades,0.9629623889923096,0.03703758791089058,5
33471,left_hand,0.9587625861167908,0.04123742878437042,MediaProbabilidades,0.9613698244094848,0.03863016292452812,5
33535,left_hand,0.9702891707420349,0.02971080131828785,MediaProbabilidades,0.9645182967185975,0.035481685772538185,5
33599,left_hand,0.9730036854743958,0.026996321976184845,MediaProbabilidades,0.967138409614563,0.03286158852279186,5
33663,left_hand,0.9642865061759949,0.03571352735161781,MediaProbabilidades,0.966085922718048,0.03391408212482929,5
33727,left_hand,0.9627834558486938,0.03721659630537033,MediaProbabilidades,0.965825080871582,0.034174935147166255,5
33791,left_hand,0.964379072189331,0.03562089428305626,MediaProbabilidades,0.9669483780860901,0.03305162824690342,5
33855,left_hand,0.9752794504165649,0.024720463901758194,MediaProbabilidades,0.9679464340209961,0.032053560763597486,5
33919,left_hand,0.9846956133842468,0.01530442200601101,MediaProbabilidades,0.9702848196029663,0.02971518076956272,5
33983,left_hand,0.9879384636878967,0.012061526998877525,MediaProbabilidades,0.9750152111053467,0.024984780699014664,5
34047,left_hand,0.9910457730293274,0.00895419716835022,MediaProbabilidades,0.9806676745414734,0.01933230087161064,5
34111,left_hand,0.9914284348487854,0.00857159961014986,MediaProbabilidades,0.9860775470733643,0.013922441937029361,5
34175,left_hand,0.9931163191795349,0.0068837315775454044,MediaProbabilidades,0.9896449208259582,0.010355095472186803,5
34239,left_hand,0.9948350191116333,0.005165010690689087,MediaProbabilidades,0.9916728019714356,0.008327213209122419,5
34303,left_hand,0.993462085723877,0.00653787050396204,MediaProbabilidades,0.9927775263786316,0.007222481910139323,5
34367,left_hand,0.9922460913658142,0.007753877900540829,MediaProbabilidades,0.9930175900459289,0.006982418056577444,5
34431,left_hand,0.9927090406417847,0.00729093374684453,MediaProbabilidades,0.9932737112045288,0.006726284883916378,5
34495,left_hand,0.9917172789573669,0.0082827964797616,MediaProbabilidades,0.9929939031600952,0.007006097864359617,5
34559,left_hand,0.9921219348907471,0.007878130301833153,MediaProbabilidades,0.992451286315918,0.00754872178658843,5
34623,left_hand,0.9925960898399353,0.007403992582112551,MediaProbabilidades,0.9922780871391297,0.007721946202218532,5
34687,left_hand,0.992798924446106,0.0072010899893939495,MediaProbabilidades,0.992388653755188,0.0076113886199891565,5
34751,left_hand,0.99058598279953,0.00941406562924385,MediaProbabilidades,0.9919640421867371,0.008036014996469021,5
34815,left_hand,0.9776895046234131,0.022310469299554825,MediaProbabilidades,0.9891584873199463,0.010841549560427665,5
34879,left_hand,0.9821516275405884,0.017848405987024307,MediaProbabilidades,0.9871644258499146,0.012835604697465896,5
34943,left_hand,0.974053144454956,0.02594689466059208,MediaProbabilidades,0.9834558367729187,0.016544185113161802,5
35007,left_hand,0.9186732172966003,0.08132677525281906,MediaProbabilidades,0.9686306953430176,0.03136932216584683,5
35071,left_hand,0.7349755167961121,0.26502442359924316,MediaProbabilidades,0.917508602142334,0.08249139375984668,5
35135,left_hand,0.24908989667892456,0.7509101629257202,MediaProbabilidades,0.7717886805534363,0.22821133248507977,5
35199,left_hand,0.05289841443300247,0.9471016526222229,MediaProbabilidades,0.5859380379319191,0.4140619818121195,5
35263,right_hand,0.056685689836740494,0.943314254283905,MediaProbabilidades,0.402464547008276,0.5975354537367821,5
35327,right_hand,0.03737146407365799,0.9626285433769226,MediaProbabilidades,0.22620419636368752,0.7737958073616028,5
35391,right_hand,0.03740474954247475,0.9625952839851379,MediaProbabilidades,0.08669004291296005,0.9133099794387818,5
35455,right_hand,0.028895074501633644,0.9711049199104309,MediaProbabilidades,0.042651078477501866,0.9573489308357239,5
35519,right_hand,0.020269067957997322,0.9797309041023254,MediaProbabilidades,0.03612520918250084,0.9638747811317444,5
35583,right_hand,0.026800518855452538,0.9731994867324829,MediaProbabilidades,0.030148174986243247,0.9698518276214599,5
35647,right_hand,0.019000092521309853,0.9809999465942383,MediaProbabilidades,0.02647390067577362,0.9735261082649231,5
35711,right_hand,0.017200632020831108,0.9827993512153625,MediaProbabilidades,0.022433077171444892,0.977566921710968,5
35775,right_hand,0.023752449080348015,0.9762475490570068,MediaProbabilidades,0.021404552087187768,0.9785954475402832,5
35839,right_hand,0.043841566890478134,0.9561583995819092,MediaProbabilidades,0.026119051873683928,0.9738809466362,5
35903,right_hand,0.0778355672955513,0.9221644401550293,MediaProbabilidades,0.03632606156170368,0.9636739373207093,5
35967,right_hand,0.10742165893316269,0.8925783038139343,MediaProbabilidades,0.05401037484407425,0.9459896087646484,5
36031,right_hand,0.17942269146442413,0.8205772638320923,MediaProbabilidades,0.08645478673279286,0.9135451912879944,5
36095,right_hand,0.3250548541545868,0.6749451160430908,MediaProbabilidades,0.1467152677476406,0.8532847046852112,5
36159,right_hand,0.3985074460506439,0.6014925837516785,MediaProbabilidades,0.21764844357967378,0.7823515415191651,5
36223,right_hand,0.33649101853370667,0.6635090112686157,MediaProbabilidades,0.26937953382730484,0.7306204557418823,5
36287,right_hand,0.3291855454444885,0.6708144545555115,MediaProbabilidades,0.31373231112957,0.6862676858901977,5
36351,right_hand,0.3751561641693115,0.6248438358306885,MediaProbabilidades,0.3528790056705475,0.647121000289917,5
36415,right_hand,0.3864344656467438,0.6135655641555786,MediaProbabilidades,0.36515492796897886,0.6348450899124145,5
36479,right_hand,0.4187001883983612,0.5812998414039612,MediaProbabilidades,0.36919347643852235,0.6308065414428711,5
36543,right_hand,0.666513979434967,0.33348602056503296,MediaProbabilidades,0.4351980686187744,0.5648019433021545,5
36607,left_hand,0.9288424849510193,0.07115745544433594,MediaProbabilidades,0.5551294565200806,0.44487054347991944,5
36671,left_hand,0.9324260354042053,0.06757403165102005,MediaProbabilidades,0.6665834307670593,0.33341658264398577,5
36735,left_hand,0.9215132594108582,0.07848672568798065,MediaProbabilidades,0.7735991895198822,0.22640081495046616,5
36799,left_hand,0.9096248149871826,0.09037522971630096,MediaProbabilidades,0.8717841148376465,0.12821589261293412,5
36863,left_hand,0.8945077657699585,0.10549227148294449,MediaProbabilidades,0.9173828721046448,0.08261714279651641,5
36927,left_hand,0.8626338839530945,0.13736611604690552,MediaProbabilidades,0.9041411519050598,0.09585887491703034,5
36991,left_hand,0.8146629333496094,0.18533705174922943,MediaProbabilidades,0.8805885314941406,0.11941147893667221,5
37055,left_hand,0.8285133838653564,0.17148655652999878,MediaProbabilidades,0.8619885563850402,0.13801144510507585,5
37119,left_hand,0.8811212182044983,0.1188787892460823,MediaProbabilidades,0.8562878370285034,0.1437121570110321,5
37183,left_hand,0.9100843667984009,0.0899156853556633,MediaProbabilidades,0.8594031572341919,0.14059683978557586,5
37247,left_hand,0.8792573809623718,0.12074263393878937,MediaProbabilidades,0.8627278566360473,0.13727214336395263,5
37311,left_hand,0.8773042559623718,0.12269575148820877,MediaProbabilidades,0.8752561211585999,0.1247438833117485,5
37375,left_hand,0.8189107179641724,0.18108923733234406,MediaProbabilidades,0.8733355879783631,0.12666441947221757,5
37439,left_hand,0.8206600546836853,0.1793399453163147,MediaProbabilidades,0.8612433552742005,0.13875665068626403,5
37503,left_hand,0.4515068829059601,0.5484931468963623,MediaProbabilidades,0.7695278584957123,0.23047214299440383,5
37567,left_hand,0.12442807108163834,0.8755719661712646,MediaProbabilidades,0.6185619965195656,0.3814380094408989,5
37631,right_hand,0.07027249783277512,0.9297275543212891,MediaProbabilidades,0.45715564489364624,0.542844370007515,5
37695,right_hand,0.06656255573034286,0.9334374070167542,MediaProbabilidades,0.3066860124468803,0.693314003944397,5
37759,right_hand,0.04715738818049431,0.9528425931930542,MediaProbabilidades,0.15198547914624214,0.8480145335197449,5
37823,right_hand,0.10428929328918457,0.8957107663154602,MediaProbabilidades,0.08254196122288704,0.9174580574035645,5
37887,right_hand,0.18246960639953613,0.8175303936004639,MediaProbabilidades,0.0941502682864666,0.9058497428894043,5
37951,right_hand,0.2020493745803833,0.7979506850242615,MediaProbabilidades,0.12050564363598823,0.8794943690299988,5
38015,right_hand,0.10210549831390381,0.8978945016860962,MediaProbabilidades,0.12761423215270043,0.8723857879638672,5
38079,right_hand,0.15122447907924652,0.8487755060195923,MediaProbabilidades,0.14842765033245087,0.8515723705291748,5
38143,right_hand,0.2307378649711609,0.7692621350288391,MediaProbabilidades,0.17371736466884613,0.8262826442718506,5
38207,right_hand,0.2375263124704361,0.7624736428260803,MediaProbabilidades,0.18472870588302612,0.8152712941169739,5
38271,right_hand,0.24021315574645996,0.7597869038581848,MediaProbabilidades,0.19236146211624144,0.8076385378837585,5
38335,right_hand,0.16779805719852448,0.8322019577026367,MediaProbabilidades,0.2054999738931656,0.7945000290870666,5
38399,right_hand,0.13261914253234863,0.8673809170722961,MediaProbabilidades,0.201778906583786,0.7982211112976074,5
38463,right_hand,0.11220338195562363,0.8877965807914734,MediaProbabilidades,0.17807200998067857,0.8219280004501343,5
38527,right_hand,0.16780947148799896,0.8321905136108398,MediaProbabilidades,0.16412864178419112,0.8358713746070862,5
38591,right_hand,0.2572106420993805,0.7427893280982971,MediaProbabilidades,0.16752813905477523,0.8324718594551086,5
38655,right_hand,0.5962551236152649,0.4037448763847351,MediaProbabilidades,0.2532195523381233,0.7467804431915284,5
38719,right_hand,0.6137655973434448,0.3862343728542328,MediaProbabilidades,0.34944884330034254,0.6505511343479157,5
38783,right_hand,0.652107834815979,0.3478921353816986,MediaProbabilidades,0.45742973387241365,0.5425702452659606,5
38847,left_hand,0.5066121816635132,0.49338778853416443,MediaProbabilidades,0.5251902759075164,0.47480970025062563,5
38911,left_hand,0.6101897358894348,0.3898102641105652,MediaProbabilidades,0.5957860946655273,0.40421388745307923,5
38975,left_hand,0.5915533900260925,0.40844663977622986,MediaProbabilidades,0.5948457479476928,0.4051542401313782,5
39039,left_hand,0.3986082673072815,0.6013917326927185,MediaProbabilidades,0.5518142819404602,0.4481857120990753,5
39103,right_hand,0.36255601048469543,0.6374439597129822,MediaProbabilidades,0.4939039170742035,0.506096076965332,5
39167,right_hand,0.29935503005981445,0.7006449699401855,MediaProbabilidades,0.4524524867534637,0.5475475132465363,5
39231,right_hand,0.35718852281570435,0.6428114771842957,MediaProbabilidades,0.4018522441387177,0.5981477558612823,5
39295,right_hand,0.35305508971214294,0.6469449400901794,MediaProbabilidades,0.35415258407592776,0.6458474159240722,5
39359,right_hand,0.3566189110279083,0.6433810591697693,MediaProbabilidades,0.3457547128200531,0.6542452812194824,5
39423,right_hand,0.3869374394416809,0.6130626201629639,MediaProbabilidades,0.3506309986114502,0.6493690133094787,5
39487,right_hand,0.44710078835487366,0.5528992414474487,MediaProbabilidades,0.38018015027046204,0.6198198676109314,5
39551,right_hand,0.46012699604034424,0.5398730039596558,MediaProbabilidades,0.40076784491539,0.5992321729660034,5
39615,right_hand,0.24001860618591309,0.7599813938140869,MediaProbabilidades,0.37816054821014405,0.6218394637107849,5
39679,right_hand,0.21759019792079926,0.7824097871780396,MediaProbabilidades,0.35035480558872223,0.649645209312439,5
39743,right_hand,0.35216179490089417,0.6478381752967834,MediaProbabilidades,0.34339967668056487,0.6566003203392029,5
39807,right_hand,0.4718572497367859,0.5281426906585693,MediaProbabilidades,0.34835096895694734,0.651649010181427,5
39871,right_hand,0.5283893346786499,0.4716106653213501,MediaProbabilidades,0.36200343668460844,0.6379965424537659,5
39935,right_hand,0.47840696573257446,0.5215930342674255,MediaProbabilidades,0.40968110859394075,0.5903188705444335,5
39999,right_hand,0.5583160519599915,0.44168391823768616,MediaProbabilidades,0.4778262794017792,0.5221736967563629,5
40063,left_hand,0.6302589774131775,0.3697410821914673,MediaProbabilidades,0.5334457159042358,0.4665542781352997,5
40127,left_hand,0.539775550365448,0.460224449634552,MediaProbabilidades,0.5470293760299683,0.4529706299304962,5
40191,left_hand,0.609078586101532,0.39092138409614563,MediaProbabilidades,0.5631672263145446,0.4368327736854553,5
40255,left_hand,0.8746139407157898,0.12538601458072662,MediaProbabilidades,0.6424086213111877,0.35759136974811556,5
40319,left_hand,0.9641368985176086,0.03586311638355255,MediaProbabilidades,0.7235727906227112,0.2764272093772888,5
40383,left_hand,0.9248884916305542,0.0751115158200264,MediaProbabilidades,0.7824986934661865,0.21750129610300065,5
40447,left_hand,0.9108242988586426,0.0891757383942604,MediaProbabilidades,0.8567084431648254,0.14329155385494233,5
40511,left_hand,0.8431116938591003,0.15688827633857727,MediaProbabilidades,0.9035150647163391,0.09648493230342865,5
40575,left_hand,0.7921853065490723,0.20781466364860535,MediaProbabilidades,0.8870293378829956,0.11297066211700439,5
40639,left_hand,0.630082368850708,0.369917631149292,MediaProbabilidades,0.8202184319496155,0.17978156507015228,5
40703,left_hand,0.6380696892738342,0.36193034052848816,MediaProbabilidades,0.7628546714782715,0.23714533001184462,5
40767,left_hand,0.3625568747520447,0.6374431848526001,MediaProbabilidades,0.6532011866569519,0.3467988193035126,5
40831,left_hand,0.16269920766353607,0.8373008370399475,MediaProbabilidades,0.517118689417839,0.48288133144378664,5
40895,right_hand,0.09483446180820465,0.9051655530929565,MediaProbabilidades,0.3776485204696655,0.6223515093326568,5
40959,right_hand,0.05304717272520065,0.9469528198242188,MediaProbabilidades,0.26224148124456403,0.7377585470676422,5
41023,right_hand,0.054850656539201736,0.9451493620872498,MediaProbabilidades,0.14559767469763757,0.8544023513793946,5
41087,right_hand,0.032903071492910385,0.9670968651771545,MediaProbabilidades,0.0796669140458107,0.9203330874443054,5
41151,right_hand,0.014278247952461243,0.9857217073440552,MediaProbabilidades,0.049982722103595736,0.950017261505127,5
41215,right_hand,0.014598566107451916,0.985401451587677,MediaProbabilidades,0.033935542963445184,0.9660644412040711,5
41279,right_hand,0.022543419152498245,0.9774566292762756,MediaProbabilidades,0.027834792248904706,0.9721652030944824,5
41343,right_hand,0.013041979633271694,0.9869579672813416,MediaProbabilidades,0.019473056867718698,0.9805269241333008,5
41407,right_hand,0.01349487341940403,0.9865050911903381,MediaProbabilidades,0.015591417253017426,0.9844085693359375,5
41471,right_hand,0.018747201189398766,0.9812527298927307,MediaProbabilidades,0.01648520790040493,0.9835147738456727,5
41535,right_hand,0.016772698611021042,0.9832272529602051,MediaProbabilidades,0.016920034401118757,0.9830799341201782,5
41599,right_hand,0.02450389787554741,0.9754961133003235,MediaProbabilidades,0.017312130145728587,0.9826878309249878,5
41663,right_hand,0.05000574141740799,0.9499942660331726,MediaProbabilidades,0.02470488250255585,0.975295090675354,5
41727,right_hand,0.12460518628358841,0.8753947615623474,MediaProbabilidades,0.046926945075392724,0.9530730247497559,5
41791,right_hand,0.14773748815059662,0.8522624373435974,MediaProbabilidades,0.07272500246763229,0.9272749662399292,5
41855,right_hand,0.33023831248283386,0.6697617173194885,MediaProbabilidades,0.13541812524199487,0.8645818591117859,5
41919,right_hand,0.5718653202056885,0.4281347095966339,MediaProbabilidades,0.24489040970802306,0.755109578371048,5
41983,right_hand,0.803398072719574,0.1966019570827484,MediaProbabilidades,0.39556887596845625,0.6044311165809632,5
42047,left_hand,0.7994378805160522,0.20056211948394775,MediaProbabilidades,0.530535414814949,0.4694645881652832,5
42111,left_hand,0.7288571000099182,0.2711429297924042,MediaProbabilidades,0.6467593371868133,0.35324068665504454,5
42175,left_hand,0.6791486740112305,0.3208513557910919,MediaProbabilidades,0.7165414094924927,0.28345861434936526,5
42239,left_hand,0.5399816036224365,0.46001842617988586,MediaProbabilidades,0.7101646661758423,0.28983535766601565,5
42303,left_hand,0.4419669806957245,0.5580330491065979,MediaProbabilidades,0.6378784477710724,0.36212157607078554,5
42367,left_hand,0.5176237225532532,0.4823762774467468,MediaProbabilidades,0.5815156161785126,0.4184844076633453,5
42431,left_hand,0.7325159907341003,0.26748400926589966,MediaProbabilidades,0.582247394323349,0.41775262355804443,5
42495,left_hand,0.788906455039978,0.21109351515769958,MediaProbabilidades,0.6041989505290986,0.39580105543136596,5
42559,left_hand,0.774174690246582,0.22582529485225677,MediaProbabilidades,0.6510375678539276,0.34896242916584014,5
42623,left_hand,0.7964386343955994,0.20356135070323944,MediaProbabilidades,0.7219318985939026,0.2780680894851685,5
42687,left_hand,0.7682958245277405,0.2317042052745819,MediaProbabilidades,0.7720663189888001,0.22793367505073547,5
42751,left_hand,0.7290077805519104,0.2709921896457672,MediaProbabilidades,0.7713646769523621,0.22863531112670898,5
42815,left_hand,0.6951032876968384,0.304896742105484,MediaProbabilidades,0.7526040434837341,0.24739595651626586,5
42879,left_hand,0.6186095476150513,0.38139039278030396,MediaProbabilidades,0.721491014957428,0.2785089761018753,5
42943,left_hand,0.6200045943260193,0.37999534606933594,MediaProbabilidades,0.6862042069435119,0.3137957751750946,5
43007,left_hand,0.810752809047699,0.18924716114997864,MediaProbabilidades,0.6946956038475036,0.30530436635017394,5
43071,left_hand,0.7520051002502441,0.24799484014511108,MediaProbabilidades,0.6992950677871704,0.3007048964500427,5
43135,left_hand,0.7462807297706604,0.253719300031662,MediaProbabilidades,0.7095305562019348,0.2904694080352783,5
43199,left_hand,0.8668712973594666,0.13312868773937225,MediaProbabilidades,0.7591829061508178,0.240817067027092,5
43263,left_hand,0.9431740641593933,0.0568259097635746,MediaProbabilidades,0.8238168001174927,0.17618317976593972,5
43327,left_hand,0.9033961892127991,0.09660378098487854,MediaProbabilidades,0.8423454761505127,0.1576545037329197,5
43391,left_hand,0.26574259996414185,0.7342574596405029,MediaProbabilidades,0.7450929760932923,0.2549070276319981,5
43455,left_hand,0.10352436453104019,0.8964756727218628,MediaProbabilidades,0.6165417030453682,0.38345830217003823,5
43519,right_hand,0.05914584919810295,0.9408541917800903,MediaProbabilidades,0.4549966134130955,0.5450034029781818,5
43583,right_hand,0.0640171617269516,0.935982882976532,MediaProbabilidades,0.2791652329266071,0.7208347976207733,5
43647,right_hand,0.03162292391061783,0.9683770537376404,MediaProbabilidades,0.10481057986617089,0.8951894521713257,5
43711,right_hand,0.034276124089956284,0.9657238721847534,MediaProbabilidades,0.05851728469133377,0.9414827346801757,5
43775,right_hand,0.02045515738427639,0.9795447587966919,MediaProbabilidades,0.04190344326198101,0.9580965518951416,5
43839,right_hand,0.020325420424342155,0.9796746373176575,MediaProbabilidades,0.03413935750722885,0.965860641002655,5
