sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
41279,right_hand,0.022543419152498245,0.9774566292762756,ExponentialSmoothing,0.2086022000156728,0.7913978050616421,0.85,0.75
41343,right_hand,0.013041979633271694,0.9869579672813416,ExponentialSmoothing,0.17926816695831263,0.8207318293945971,0.85,0.75
41407,right_hand,0.01349487341940403,0.9865050911903381,ExponentialSmoothing,0.15440217292747635,0.8455978186639583,0.85,0.75
41471,right_hand,0.018747201189398766,0.9812527298927307,ExponentialSmoothing,0.1340539271667647,0.8659460553482743,0.85,0.75
41535,right_hand,0.016772698611021042,0.9832272529602051,ExponentialSmoothing,0.11646174288340315,0.8835382349900639,0.85,0.75
41599,right_hand,0.02450389787554741,0.9754961133003235,ExponentialSmoothing,0.10266806613222479,0.897331916736603,0.85,0.75
41663,right_hand,0.05000574141740799,0.9499942660331726,ExponentialSmoothing,0.09476871742500227,0.9052312691310884,0.85,0.75
41727,right_hand,0.12460518628358841,0.8753947615623474,ExponentialSmoothing,0.0992441877537902,0.9007557929957773,0.85,0.75
41791,right_hand,0.14773748815059662,0.8522624373435974,ExponentialSmoothing,0.10651818281331116,0.8934817896479503,0.85,0.75
41855,right_hand,0.33023831248283386,0.6697617173194885,ExponentialSmoothing,0.14007620226373957,0.8599237787986811,0.85,0.75
41919,right_hand,0.5718653202056885,0.4281347095966339,ExponentialSmoothing,0.20484456995503192,0.795155418418374,0.85,0.75
41983,rest,0.803398072719574,0.1966019570827484,ExponentialSmoothing,0.2946275953697132,0.7053723992180302,0.85,0.75
42047,rest,0.7994378805160522,0.20056211948394775,ExponentialSmoothing,0.37034913814166404,0.6296508572579178,0.85,0.75
42111,rest,0.7288571000099182,0.2711429297924042,ExponentialSmoothing,0.42412533242190215,0.5758746681380907,0.85,0.75
42175,rest,0.6791486740112305,0.3208513557910919,ExponentialSmoothing,0.4623788336603014,0.5376211712860409,0.85,0.75
42239,rest,0.5399816036224365,0.46001842617988586,ExponentialSmoothing,0.4740192491546217,0.5259807595201177,0.85,0.75
42303,rest,0.4419669806957245,0.5580330491065979,ExponentialSmoothing,0.4692114088857871,0.5307886029580897,0.85,0.75
42367,rest,0.5176237225532532,0.4823762774467468,ExponentialSmoothing,0.476473255935907,0.5235267541313883,0.85,0.75
42431,rest,0.7325159907341003,0.26748400926589966,ExponentialSmoothing,0.514879666155636,0.48512034240156493,0.85,0.75
42495,rest,0.788906455039978,0.21109351515769958,ExponentialSmoothing,0.5559836844882873,0.4440163183149851,0.85,0.75
42559,rest,0.774174690246582,0.22582529485225677,ExponentialSmoothing,0.5887123353520315,0.4112876647955759,0.85,0.75
42623,rest,0.7964386343955994,0.20356135070323944,ExponentialSmoothing,0.6198712802085666,0.3801287176817254,0.85,0.75
42687,rest,0.7682958245277405,0.2317042052745819,ExponentialSmoothing,0.6421349618564427,0.35786504082065385,0.85,0.75
42751,rest,0.7290077805519104,0.2709921896457672,ExponentialSmoothing,0.6551658846607629,0.3448341131444208,0.85,0.75
42815,rest,0.6951032876968384,0.304896742105484,ExponentialSmoothing,0.6611564951161741,0.3388435074885803,0.85,0.75
42879,rest,0.6186095476150513,0.38139039278030396,ExponentialSmoothing,0.6547744529910057,0.34522554028233887,0.85,0.75
42943,rest,0.6200045943260193,0.37999534606933594,ExponentialSmoothing,0.6495589741912577,0.3504410111503884,0.85,0.75
43007,rest,0.810752809047699,0.18924716114997864,ExponentialSmoothing,0.6737380494197239,0.3262619336503269,0.85,0.75
43071,rest,0.7520051002502441,0.24799484014511108,ExponentialSmoothing,0.685478107044302,0.31452186962454454,0.85,0.75
43135,rest,0.7462807297706604,0.253719300031662,ExponentialSmoothing,0.6945985004532558,0.3054014841856122,0.85,0.75
43199,rest,0.8668712973594666,0.13312868773937225,ExponentialSmoothing,0.7204394199891874,0.2795605647186762,0.85,0.75
43263,left_hand,0.9431740641593933,0.0568259097635746,ExponentialSmoothing,0.7538496166147183,0.24615036647541094,0.85,0.75
43327,left_hand,0.9033961892127991,0.09660378098487854,ExponentialSmoothing,0.7762816025044303,0.22371837865183108,0.85,0.75
43391,rest,0.26574259996414185,0.7342574596405029,ExponentialSmoothing,0.6997007521233871,0.3002992408001319,0.85,0.75
43455,rest,0.10352436453104019,0.8964756727218628,ExponentialSmoothing,0.610274293984535,0.38972570558839154,0.85,0.75
43519,rest,0.05914584919810295,0.9408541917800903,ExponentialSmoothing,0.5276050272665702,0.4723949785171464,0.85,0.75
43583,rest,0.0640171617269516,0.935982882976532,ExponentialSmoothing,0.4580668474356274,0.5419331641860542,0.85,0.75
43647,rest,0.03162292391061783,0.9683770537376404,ExponentialSmoothing,0.39410025890687594,0.6058997476187922,0.85,0.75
43711,rest,0.034276124089956284,0.9657238721847534,ExponentialSmoothing,0.34012663868433796,0.6598733663036864,0.85,0.75
43775,rest,0.02045515738427639,0.9795447587966919,ExponentialSmoothing,0.2921759164893287,0.7078240751776372,0.85,0.75
43839,rest,0.020325420424342155,0.9796746373176575,ExponentialSmoothing,0.25139834207958073,0.7486016594986402,0.85,0.75
