time,P8,O2,P4,C4,F8,F4,Oz,Cz,Fz,Pz,F3,O1,P7,C3,P3,F7,Accel_x,Accel_y,Accel_z,Digital,Battery
444258.5078112469,177075.28125,178624.484375,176175.671875,202637.140625,180510.953125,198411.109375,175377.578125,171540.3125,177642.84375,178738.421875,193957.3125,186246.390625,188308.640625,206449.890625,209745.921875,189679.453125,9.982189178466797,0.15298375487327576,0.03824593871831894,1.0,51.0
444258.5118089596,177078.234375,178608.828125,176178.34375,202615.484375,180512.265625,198385.125,175379.625,171543.453125,177644.84375,178726.3125,193930.546875,186235.9375,188286.953125,206425.28125,209721.15625,189656.25,9.982189178466797,0.15298375487327576,0.03824593871831894,1.0,51.0
444258.5158066724,177075.71875,178619.125,176164.609375,202623.21875,180495.296875,198391.328125,175382.0625,171528.578125,177627.140625,178723.40625,193938.265625,186241.234375,188295.0625,206432.625,209729.234375,189663.25,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.51980438526,177070.984375,178638.703125,176152.796875,202647.328125,180482.890625,198418.6875,175380.859375,171515.203125,177612.96875,178731.953125,193967.15625,186253.4375,188320.203125,206459.1875,209756.859375,189687.859375,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.5238020982,177070.65625,178641.09375,176159.78125,202655.0,180491.75,198429.625,175378.046875,171522.140625,177622.1875,178739.359375,193977.59375,186256.375,188328.890625,206469.171875,209767.1875,189695.71875,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.5277998112,177074.578125,178622.046875,176175.53125,202634.421875,180508.90625,198407.734375,175376.109375,171539.5,177641.1875,178736.375,193953.6875,186245.25,188308.609375,206447.375,209744.984375,189674.625,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.5317975243,177077.46875,178607.1875,176178.21875,202613.234375,180511.796875,198382.6875,175377.78125,171542.828125,177643.875,178725.78125,193927.4375,186235.1875,188287.421875,206423.3125,209721.078125,189652.828125,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.5357952375,177074.671875,178616.8125,176163.0625,202620.203125,180493.859375,198388.046875,175379.6875,171526.265625,177624.765625,178720.578125,193933.875,186239.3125,188294.453125,206429.4375,209728.328125,189659.203125,9.905696868896484,0.11473781615495682,0.0,1.0,51.0
444258.53979295085,177070.625,178637.96875,176151.828125,202645.34375,180481.359375,198416.453125,175379.359375,171513.828125,177611.953125,178729.46875,193963.375,186251.890625,188320.046875,206457.40625,209757.234375,189685.078125,9.905696868896484,0.11473781615495682,0.0,1.0,51.0
444258.54379066423,177070.046875,178641.6875,176159.3125,202653.765625,180490.703125,198428.984375,175377.109375,171521.828125,177622.25,178739.59375,193974.84375,186255.671875,188329.15625,206469.046875,209768.5625,189694.46875,9.905696868896484,0.11473781615495682,0.0,1.0,51.0
444258.5477883777,177073.84375,178623.1875,176175.796875,202633.375,180509.140625,198407.828125,175376.375,171539.671875,177641.5625,178735.796875,193951.171875,186245.15625,188308.609375,206448.078125,209746.828125,189673.71875,9.905696868896484,0.11473781615495682,0.0,1.0,51.0
444258.55178609124,177076.484375,178607.859375,176178.484375,202611.359375,180511.03125,198381.671875,175378.515625,171542.953125,177643.671875,178723.875,193924.078125,186234.28125,188285.78125,206423.609375,209721.953125,189650.71875,9.905696868896484,0.11473781615495682,0.0,1.0,51.0
444258.5557838049,177074.34375,178617.8125,176164.171875,202618.421875,180493.859375,198387.484375,175381.359375,171527.5,177625.375,178720.609375,193931.1875,186239.21875,188292.453125,206430.484375,209729.234375,189657.59375,9.867450714111328,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.55978151865,177070.25,178637.9375,176152.671875,202642.765625,180481.015625,198414.9375,175380.09375,171514.59375,177612.125,178728.96875,193960.25,186251.546875,188317.09375,206457.265625,209757.1875,189682.609375,9.867450714111328,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.5637792325,177069.375,178640.65625,176159.140625,202650.25,180489.46875,198425.9375,175377.078125,171521.703125,177621.546875,178736.75,193970.578125,186254.46875,188325.140625,206467.265625,209767.3125,189690.953125,9.867450714111328,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.5677769464,177073.9375,178621.78125,176174.765625,202629.5625,180507.9375,198404.546875,175374.65625,171538.265625,177640.59375,178732.78125,193946.953125,186243.984375,188304.625,206445.875,209745.21875,189670.46875,9.867450714111328,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.5717746604,177076.890625,178606.3125,176177.375,202607.765625,180510.28125,198378.828125,175376.03125,171541.484375,177643.234375,178721.390625,193920.09375,186233.421875,188282.59375,206421.671875,209720.71875,189647.96875,9.867450714111328,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.5757723745,177074.203125,178615.9375,176162.734375,202614.703125,180493.59375,198384.53125,175379.125,171526.296875,177624.96875,178717.671875,193927.0,186237.84375,188289.390625,206428.703125,209728.328125,189654.40625,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.57977008866,177069.6875,178636.5625,176151.421875,202639.609375,180481.515625,198412.75,175379.953125,171514.125,177611.890625,178727.453125,193956.609375,186250.578125,188314.84375,206456.5625,209757.0,189679.8125,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.583767803,177069.34375,178639.75,176158.40625,202647.5625,180490.4375,198424.296875,175377.515625,171521.9375,177621.3125,178736.34375,193967.671875,186253.90625,188323.859375,206466.625,209767.75,189688.703125,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.58776560106,177073.234375,178620.671875,176174.09375,202627.28125,180507.84375,198402.703125,175375.328125,171539.171875,177640.453125,178732.953125,193944.46875,186243.203125,188304.015625,206445.109375,209746.125,189667.921875,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.59176339925,177077.03125,178605.984375,176177.578125,202606.1875,180510.3125,198377.484375,175377.71875,171543.5625,177644.078125,178721.3125,193918.578125,186233.421875,188283.125,206421.09375,209722.796875,189646.03125,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.59576119756,177074.609375,178615.265625,176162.421875,202612.421875,180492.1875,198382.375,175379.796875,171527.703125,177625.734375,178717.859375,193925.25,186237.40625,188289.734375,206426.765625,209730.171875,189652.890625,9.905696868896484,0.22947563230991364,0.0,1.0,51.0
444258.59975899593,177070.3125,178635.75,176151.265625,202636.828125,180479.515625,198410.34375,175379.890625,171515.15625,177613.0625,178726.34375,193955.03125,186249.84375,188315.140625,206453.859375,209758.90625,189678.875,9.905696868896484,0.22947563230991364,0.0,1.0,51.0
444258.60375679436,177070.078125,178639.453125,176159.046875,202645.65625,180488.5625,198422.578125,175378.1875,171523.203125,177623.15625,178735.640625,193967.15625,186253.5625,188324.53125,206464.8125,209770.234375,189688.171875,9.905696868896484,0.22947563230991364,0.0,1.0,51.0
444258.6077545929,177073.53125,178620.265625,176174.15625,202625.375,180507.0625,198401.0625,175375.828125,171540.28125,177642.0,178731.984375,193943.828125,186242.296875,188304.25,206443.359375,209748.375,189666.375,9.905696868896484,0.22947563230991364,0.0,1.0,51.0
444258.6117523915,177076.125,178604.515625,176177.140625,202603.78125,180509.84375,198375.109375,175377.4375,171543.296875,177644.109375,178720.1875,193917.4375,186231.46875,188282.09375,206418.84375,209723.875,189642.640625,9.905696868896484,0.22947563230991364,0.0,1.0,51.0
444258.6157501902,177073.578125,178613.46875,176162.765625,202610.484375,180491.8125,198380.234375,175380.125,171527.796875,177625.875,178716.1875,193924.28125,186235.796875,188288.53125,206425.078125,209730.46875,189648.140625,9.867450714111328,0.22947563230991364,0.03824593871831894,1.0,51.0
444258.619747989,177069.34375,178634.75,176152.40625,202636.296875,180481.1875,198409.0625,175381.03125,171516.4375,177613.640625,178725.375,193954.890625,186249.4375,188315.078125,206453.484375,209759.5,189674.75,9.867450714111328,0.22947563230991364,0.03824593871831894,1.0,51.0
444258.6237457879,177068.671875,178637.671875,176158.609375,202644.28125,180489.96875,198420.53125,175377.78125,171523.4375,177621.984375,178734.09375,193965.515625,186252.796875,188324.234375,206463.578125,209769.625,189683.4375,9.867450714111328,0.22947563230991364,0.03824593871831894,1.0,51.0
444258.62774358684,177072.328125,178618.0625,176173.5625,202623.125,180506.59375,198398.234375,175374.59375,171539.46875,177639.984375,178729.5,193940.90625,186241.390625,188303.140625,206440.703125,209746.265625,189661.28125,9.867450714111328,0.22947563230991364,0.03824593871831894,1.0,51.0
444258.63174138585,177075.21875,178602.796875,176176.578125,202601.859375,180509.34375,198372.796875,175376.53125,171543.1875,177643.234375,178718.8125,193914.5625,186231.4375,188281.15625,206415.9375,209721.546875,189638.578125,9.867450714111328,0.22947563230991364,0.03824593871831894,1.0,51.0
444258.635739185,177073.265625,178612.796875,176162.25,202609.234375,180492.34375,198378.859375,175380.0625,171528.5,177625.96875,178715.625,193921.96875,186236.359375,188288.328125,206423.234375,209728.96875,189645.515625,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6397369842,177068.609375,178633.171875,176150.484375,202633.78125,180479.078125,198406.75,175379.421875,171515.328125,177612.53125,178722.96875,193951.578125,186248.53125,188313.84375,206451.140625,209757.1875,189671.03125,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6437347835,177068.28125,178636.859375,176157.703125,202642.796875,180487.125,198419.46875,175376.609375,171522.78125,177621.546875,178732.15625,193963.4375,186252.328125,188323.890625,206462.296875,209768.5625,189681.09375,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6477325829,177071.859375,178617.65625,176172.8125,202622.25,180504.75,198398.171875,175374.296875,171539.640625,177640.046875,178728.53125,193939.96875,186241.1875,188303.75,206440.84375,209746.203125,189660.875,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.65173038235,177074.90625,178602.296875,176176.140625,202600.59375,180508.546875,198372.59375,175376.03125,171543.09375,177642.609375,178717.390625,193913.25,186230.265625,188282.046875,206416.53125,209721.3125,189638.484375,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6557281819,177072.359375,178612.09375,176161.484375,202607.5625,180491.25,198378.0625,175378.21875,171527.46875,177624.296875,178714.140625,193920.125,186234.515625,188288.828125,206422.9375,209728.5,189645.484375,9.94394302368164,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.65972598153,177067.734375,178632.203125,176149.8125,202631.703125,180477.5625,198405.65625,175377.671875,171514.328125,177610.453125,178721.15625,193949.265625,186246.5625,188314.0,206450.4375,209756.484375,189670.875,9.94394302368164,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.66372378124,177067.328125,178636.5,176157.390625,202640.859375,180487.859375,198418.453125,175376.234375,171522.109375,177620.3125,178730.265625,193962.0,186250.609375,188324.265625,206462.0625,209768.53125,189681.15625,9.94394302368164,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.667721581,177071.265625,178618.765625,176174.796875,202621.875,180507.0625,198398.609375,175376.109375,171540.78125,177641.0625,178728.703125,193940.375,186240.890625,188305.65625,206442.125,209748.171875,189662.21875,9.94394302368164,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.67171938095,177073.84375,178603.8125,176178.75,202600.890625,180509.84375,198373.59375,175378.71875,171545.671875,177645.109375,178718.671875,193914.71875,186230.5625,188284.125,206418.453125,209724.703125,189640.359375,9.94394302368164,0.1912296712398529,0.03824593871831894,1.0,51.0
444258.6757171809,177071.859375,178611.78125,176162.421875,202606.25,180490.90625,198377.3125,175380.0625,171528.90625,177625.640625,178713.078125,193920.421875,186233.71875,188289.09375,206423.203125,209731.140625,189645.515625,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.67971498094,177067.84375,178632.296875,176150.328125,202630.59375,180477.734375,198404.8125,175378.046875,171515.09375,177611.421875,178721.71875,193949.796875,186246.15625,188313.40625,206449.96875,209759.546875,189670.328125,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.68371278106,177067.578125,178637.09375,176158.03125,202640.09375,180486.953125,198417.515625,175376.34375,171522.734375,177620.84375,178731.8125,193962.265625,186250.78125,188322.953125,206461.5625,209771.484375,189680.0625,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6877137874,177071.5,178618.59375,176174.5,202619.796875,180506.5,198396.234375,175375.4375,171539.9375,177639.890625,178728.125,193939.4375,186240.296875,188302.546875,206440.28125,209749.515625,189659.4375,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6917147936,177074.203125,178602.46875,176177.546875,202597.84375,180508.34375,198370.3125,175376.8125,171543.03125,177642.40625,178715.953125,193912.578125,186229.421875,188279.8125,206415.390625,209724.90625,189636.53125,9.905696868896484,0.1912296712398529,0.07649187743663788,1.0,51.0
444258.6957157998,177072.265625,178612.25,176163.5,202605.3125,180491.171875,198375.984375,175380.1875,171528.203125,177624.859375,178712.375,193919.625,186234.125,188286.484375,206422.203125,209732.28125,189643.671875,9.905696868896484,0.11473781615495682,0.07649187743663788,1.0,51.0
444258.69971680595,177067.140625,178632.34375,176151.0625,202629.390625,180478.40625,198402.96875,175379.1875,171515.0625,177610.921875,178719.40625,193948.453125,186246.09375,188310.65625,206448.6875,209759.609375,189668.515625,9.905696868896484,0.11473781615495682,0.07649187743663788,1.0,51.0
444258.70371781196,177066.234375,178635.953125,176157.90625,202637.84375,180487.484375,198414.96875,175376.203125,171522.5,177620.3125,178728.46875,193959.921875,186250.015625,188319.84375,206459.71875,209770.734375,189678.171875,9.905696868896484,0.11473781615495682,0.07649187743663788,1.0,51.0
444258.7077188179,177070.59375,178617.453125,176174.0,202618.125,180506.265625,198393.984375,175375.4375,171540.46875,177640.046875,178725.71875,193937.25,186240.046875,188300.328125,206439.203125,209749.34375,189657.859375,9.905696868896484,0.11473781615495682,0.07649187743663788,1.0,51.0
444258.7117198238,177073.34375,178601.859375,176177.140625,202596.5625,180509.015625,198368.265625,175377.40625,171544.234375,177643.140625,178715.6875,193910.875,186229.453125,188278.671875,206415.328125,209724.5,189634.625,9.905696868896484,0.11473781615495682,0.07649187743663788,1.0,51.0
