sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
12486,right_hand,0.0007747747004032135,0.9992252588272095,ExponentialSmoothing,0.005609703492803814,0.9943902994617455,0.85,0.75
12536,right_hand,0.003506409702822566,0.9964936375617981,ExponentialSmoothing,0.0052942094243066265,0.9947058001767535,0.85,0.75
12561,right_hand,0.005227048881351948,0.9947729706764221,ExponentialSmoothing,0.005284135342863425,0.9947158757517037,0.85,0.75
12611,right_hand,0.005427700001746416,0.9945723414421082,ExponentialSmoothing,0.0053056700416958735,0.9946943456052644,0.85,0.75
12636,right_hand,0.008314103819429874,0.9916859269142151,ExponentialSmoothing,0.005756935108355974,0.9942430828016069,0.85,0.75
12661,right_hand,0.012738583609461784,0.9872614145278931,ExponentialSmoothing,0.006804182383521845,0.9931958325605499,0.85,0.75
12711,right_hand,0.06967516988515854,0.9303248524665833,ExponentialSmoothing,0.01623483050876735,0.9837651855464549,0.85,0.75
12761,right_hand,0.3400004208087921,0.6599996089935303,ExponentialSmoothing,0.06479966905377108,0.9352003490635162,0.85,0.75
12786,right_hand,0.7525954246520996,0.24740450084209442,ExponentialSmoothing,0.16796903239352037,0.832030971830303,0.85,0.75
12836,rest,0.9554616212844849,0.044538430869579315,ExponentialSmoothing,0.2860929207271651,0.7139070906861944,0.85,0.75
12861,rest,0.9789326786994934,0.021067380905151367,ExponentialSmoothing,0.39001888442301436,0.609981134219038,0.85,0.75
12911,rest,0.9920749664306641,0.00792505033314228,ExponentialSmoothing,0.4803272967241618,0.5196727216361536,0.85,0.75
12936,rest,0.9962741136550903,0.003725842572748661,ExponentialSmoothing,0.557719319263801,0.44228068977664287,0.85,0.75
12961,rest,0.9982271790504456,0.001772887771949172,ExponentialSmoothing,0.6237954982317977,0.3762045194759388,0.85,0.75
13011,rest,0.9986414313316345,0.0013586125569418073,ExponentialSmoothing,0.6800223881967733,0.3199776334380892,0.85,0.75
13061,rest,0.9978806972503662,0.0021192841231822968,ExponentialSmoothing,0.7277011345548122,0.2722988810408532,0.85,0.75
13086,left_hand,0.99837327003479,0.001626686193048954,ExponentialSmoothing,0.7683019548768089,0.23169805181368255,0.85,0.75
13136,left_hand,0.998627781867981,0.00137225235812366,ExponentialSmoothing,0.8028508289254848,0.19714918189534872,0.85,0.75
13161,left_hand,0.99920254945755,0.0007974705658853054,ExponentialSmoothing,0.8323035870052946,0.1676964251959292,0.85,0.75
13211,left_hand,0.9988731741905212,0.0011267971713095903,ExponentialSmoothing,0.8572890250830786,0.14271098099223625,0.85,0.75
13236,left_hand,0.9991832375526428,0.0008166991756297648,ExponentialSmoothing,0.8785731569535131,0.12142683871974527,0.85,0.75
13286,left_hand,0.999322772026062,0.0006772491033188999,ExponentialSmoothing,0.8966855992143954,0.10331440027728132,0.85,0.75
13311,left_hand,0.9994142055511475,0.0005858344375155866,ExponentialSmoothing,0.9120948901649082,0.08790511540131646,0.85,0.75
13361,left_hand,0.9994934797286987,0.0005064770812168717,ExponentialSmoothing,0.9252046785994767,0.07479531965330152,0.85,0.75
13386,left_hand,0.9994086027145386,0.0005913694621995091,ExponentialSmoothing,0.936335267216736,0.06366472712463622,0.85,0.75
13411,left_hand,0.9990764856338501,0.0009234436438418925,ExponentialSmoothing,0.9457464499793031,0.05425353460251707,0.85,0.75
13461,left_hand,0.9983330368995667,0.00166701793204993,ExponentialSmoothing,0.9536344380173427,0.046365557101947,0.85,0.75
13486,left_hand,0.9967935681343079,0.0032064528204500675,ExponentialSmoothing,0.9601083075348875,0.03989169145972246,0.85,0.75
13536,left_hand,0.9564671516418457,0.04353286325931549,ExponentialSmoothing,0.9595621341509313,0.04043786722966141,0.85,0.75
13586,left_hand,0.5920207500457764,0.40797924995422363,ExponentialSmoothing,0.904430926535158,0.09556907463834574,0.85,0.75
13661,left_hand,0.033721961081027985,0.966278076171875,ExponentialSmoothing,0.7738245817170385,0.22617542486837516,0.85,0.75
13686,rest,0.013861255720257759,0.9861387610435486,ExponentialSmoothing,0.6598300828175213,0.3401699252946512,0.85,0.75
13736,rest,0.005253795068711042,0.994746208190918,ExponentialSmoothing,0.5616436396551997,0.43835636772909126,0.85,0.75
13761,rest,0.002933176001533866,0.9970667958259583,ExponentialSmoothing,0.4778370701071498,0.5221629319436213,0.85,0.75
13811,rest,0.0013987863203510642,0.9986012578010559,ExponentialSmoothing,0.40637132753912997,0.5936286808222365,0.85,0.75
13836,rest,0.0010805308120325208,0.9989194869995117,ExponentialSmoothing,0.3455777080300653,0.6544223017488278,0.85,0.75
13861,rest,0.0007574380142614245,0.9992425441741943,ExponentialSmoothing,0.29385466752769474,0.7061453381126328,0.85,0.75
13911,right_hand,0.0003020654839929193,0.9996979236602783,ExponentialSmoothing,0.24982177722113943,0.7501782259447796,0.85,0.75
13961,right_hand,0.00032819199259392917,0.9996718168258667,ExponentialSmoothing,0.21239773943685758,0.7876022645769426,0.85,0.75
13986,right_hand,0.0003278442600276321,0.9996721744537354,ExponentialSmoothing,0.18058725516033308,0.8194127510584616,0.85,0.75
14036,right_hand,0.0002863051777239889,0.9997137188911438,ExponentialSmoothing,0.1535421126629417,0.846457896233364,0.85,0.75
14061,right_hand,0.00023130611225496978,0.9997686743736267,ExponentialSmoothing,0.1305454916803387,0.8694545129544033,0.85,0.75
14111,right_hand,0.0002552956575527787,0.999744713306427,ExponentialSmoothing,0.1110019622769208,0.8889980430072069,0.85,0.75
14136,right_hand,0.00021997328440193087,0.999779999256134,ExponentialSmoothing,0.09438466392804297,0.905615336444546,0.85,0.75
14186,right_hand,0.00016495421004947275,0.9998350143432617,ExponentialSmoothing,0.08025170747034395,0.9197482881293533,0.85,0.75
14211,right_hand,0.00012275498011149466,0.9998772144317627,ExponentialSmoothing,0.06823236459680908,0.9317676270747147,0.85,0.75
14236,right_hand,0.00010961283987853676,0.9998903274536133,ExponentialSmoothing,0.058013951833269496,0.9419860321315495,0.85,0.75
14286,right_hand,0.00015134309069253504,0.9998486042022705,ExponentialSmoothing,0.049334560521882946,0.9506654179421576,0.85,0.75
14311,right_hand,0.00014513032510876656,0.9998548030853271,ExponentialSmoothing,0.04195614599236682,0.958043825713633,0.85,0.75
14361,right_hand,0.0001274176756851375,0.9998725652694702,ExponentialSmoothing,0.03568183674486457,0.9643181366470086,0.85,0.75
14411,right_hand,0.0001813793642213568,0.9998186230659485,ExponentialSmoothing,0.030356768137768084,0.9696432096098495,0.85,0.75
14436,right_hand,0.00025951454881578684,0.9997404217720032,ExponentialSmoothing,0.025842180099425238,0.9741577914341726,0.85,0.75
14486,right_hand,0.00040809230995364487,0.9995918869972229,ExponentialSmoothing,0.022027066931004497,0.9779729057686302,0.85,0.75
14511,right_hand,0.0003919806913472712,0.9996080994606018,ExponentialSmoothing,0.018781803995055912,0.981218184822426,0.85,0.75
14561,right_hand,0.0006300047971308231,0.9993700385093689,ExponentialSmoothing,0.01605903411536715,0.9839409628754674,0.85,0.75
